"library_id","genus","core_replicate","tech_replicate","n_reads"
"FLB16mNdB_ss4_1","f__Methanotrichaceae","dB","dB_ss4_1",13
"FLB16mNdB_ss4_2","f__Methanotrichaceae","dB","dB_ss4_2",824
"FLB16mNuA_ss4_1","f__Methanotrichaceae","uA","uA_ss4_1",970
"FLB16mNuA_ss4_2","f__Methanotrichaceae","uA","uA_ss4_2",98
"FLB16mNuA_ss4_3","f__Methanotrichaceae","uA","uA_ss4_3",32
"FLB16mNuA_ss4_4","f__Methanotrichaceae","uA","uA_ss4_4",50
"FLB34mA_ss4_1","f__Methanotrichaceae","A","A_ss4_1",394
"FLB38mA_ss4_1","f__Methanotrichaceae","A","A_ss4_1",768
"FLB38mA_ss4_2a","f__Methanotrichaceae","A","A_ss4_2",3796
"FLB38mA_ss4_2b","f__Methanotrichaceae","A","A_ss4_2",2730
"FLB38mB_ss4_1","f__Methanotrichaceae","B","B_ss4_1",736
"FLB45mA_ss4_1","f__Methanotrichaceae","A","A_ss4_1",416
"FLB45mA_ss4_2","f__Methanotrichaceae","A","A_ss4_2",4225
"FLB45mB_ss4_1","f__Methanotrichaceae","B","B_ss4_1",973
"FLB45mB_ss4_2","f__Methanotrichaceae","B","B_ss4_2",1337
"FLB57muA_ss4_1","f__Methanotrichaceae","uA","uA_ss4_1",20
"FLB00mA_ss4_1","f__UBA2199","A","A_ss4_1",269
"FLB00mA_ss4_2a","f__UBA2199","A","A_ss4_2",65
"FLB00mA_ss4_2b","f__UBA2199","A","A_ss4_2",61
"FLB00mB_ss4_1","f__UBA2199","B","B_ss4_1",238
"FLB01mA_ss4_1","f__UBA2199","A","A_ss4_1",53
"FLB01mB_ss4_1","f__UBA2199","B","B_ss4_1",98
"FLB03mA_ss4_1","f__UBA2199","A","A_ss4_1",325
"FLB03mA_ss4_2","f__UBA2199","A","A_ss4_2",31
"FLB05mA_ss4_1","f__UBA2199","A","A_ss4_1",36
"FLB05mA_ss4_2","f__UBA2199","A","A_ss4_2",43
"FLB05mB_ss4_1","f__UBA2199","B","B_ss4_1",56
"FLB05mB_ss4_2a","f__UBA2199","B","B_ss4_2",53
"FLB05mB_ss4_2b","f__UBA2199","B","B_ss4_2",67
"FLB05mB_ss4_3a","f__UBA2199","B","B_ss4_3",36
"FLB05mB_ss4_3b","f__UBA2199","B","B_ss4_3",31
"FLB06mA_ss4_1","f__UBA2199","A","A_ss4_1",43
"FLB06mA_ss4_2","f__UBA2199","A","A_ss4_2",40
"FLB06mB_ss4_1","f__UBA2199","B","B_ss4_1",456
"FLB06mB_ss4_2a","f__UBA2199","B","B_ss4_2",243
"FLB06mB_ss4_2b","f__UBA2199","B","B_ss4_2",331
"FLB08mA_ss4_1","f__UBA2199","A","A_ss4_1",995
"FLB08mA_ss4_2b","f__UBA2199","A","A_ss4_2",151
"FLB08mB_ss4_1","f__UBA2199","B","B_ss4_1",45
"FLB08mB_ss4_2a","f__UBA2199","B","B_ss4_2a",137
"FLB10mA_ss4_1","f__UBA2199","A","A_ss4_1",203
"FLB10mA_ss4_2a","f__UBA2199","A","A_ss4_2",297
"FLB10mA_ss4_2b","f__UBA2199","A","A_ss4_2",219
"FLB10mA_ss4_3a","f__UBA2199","A","A_ss4_3",226
"FLB10mA_ss4_3b","f__UBA2199","A","A_ss4_3",112
"FLB10mB_ss4_1","f__UBA2199","B","B_ss4_1",300
"FLB10mB_ss4_2a","f__UBA2199","B","B_ss4_2",968
"FLB10mB_ss4_2b","f__UBA2199","B","B_ss4_2",750
"FLB10mB_ss4_3a","f__UBA2199","B","B_ss4_3",802
"FLB10mB_ss4_3b","f__UBA2199","B","B_ss4_3",606
"FLB10mSdA_ss4_1","f__UBA2199","dA","dA_ss4_1",457
"FLB10mSdA_ss4_2a","f__UBA2199","dA","dA_ss4_2",279
"FLB10mSdA_ss4_2b","f__UBA2199","dA","dA_ss4_2",396
"FLB12mA_ss4_1","f__UBA2199","A","A_ss4_1",257
"FLB13mNB_ss4_1","f__UBA2199","B","B_ss4_1",282
"FLB16mNdA_ss4_1","f__UBA2199","dA","dA_ss4_1",398
"FLB16mNdA_ss4_2a","f__UBA2199","dA","dA_ss4_2",581
"FLB16mNdA_ss4_2b","f__UBA2199","dA","dA_ss4_2",718
"FLB16mNdB_ss4_1","f__UBA2199","dB","dB_ss4_1",38
"FLB16mNdB_ss4_2","f__UBA2199","dB","dB_ss4_2",2516
"FLB16mNuA_ss4_1","f__UBA2199","uA","uA_ss4_1",1336
"FLB16mNuA_ss4_2","f__UBA2199","uA","uA_ss4_2",538
"FLB16mNuA_ss4_3","f__UBA2199","uA","uA_ss4_3",204
"FLB16mNuA_ss4_4","f__UBA2199","uA","uA_ss4_4",241
"FLB34mA_ss4_1","f__UBA2199","A","A_ss4_1",230
"FLB38mA_ss4_1","f__UBA2199","A","A_ss4_1",452
"FLB38mA_ss4_2a","f__UBA2199","A","A_ss4_2",1940
"FLB38mA_ss4_2b","f__UBA2199","A","A_ss4_2",1414
"FLB38mB_ss4_1","f__UBA2199","B","B_ss4_1",707
"FLB45mA_ss4_1","f__UBA2199","A","A_ss4_1",257
"FLB45mA_ss4_2","f__UBA2199","A","A_ss4_2",2541
"FLB45mB_ss4_1","f__UBA2199","B","B_ss4_1",683
"FLB45mB_ss4_2","f__UBA2199","B","B_ss4_2",1338
"FLB57muA_ss4_1","f__UBA2199","uA","uA_ss4_1",82
"FLB00mA_ss4_1","f__DSM-27016","A","A_ss4_1",254
"FLB00mA_ss4_2a","f__DSM-27016","A","A_ss4_2",46
"FLB00mA_ss4_2b","f__DSM-27016","A","A_ss4_2",51
"FLB00mB_ss4_1","f__DSM-27016","B","B_ss4_1",159
"FLB01mA_ss4_1","f__DSM-27016","A","A_ss4_1",16
"FLB01mB_ss4_1","f__DSM-27016","B","B_ss4_1",33
"FLB03mA_ss4_1","f__DSM-27016","A","A_ss4_1",120
"FLB03mA_ss4_2","f__DSM-27016","A","A_ss4_2",25
"FLB05mA_ss4_1","f__DSM-27016","A","A_ss4_1",73
"FLB05mA_ss4_2","f__DSM-27016","A","A_ss4_2",88
"FLB05mB_ss4_1","f__DSM-27016","B","B_ss4_1",105
"FLB05mB_ss4_2a","f__DSM-27016","B","B_ss4_2",142
"FLB05mB_ss4_2b","f__DSM-27016","B","B_ss4_2",167
"FLB05mB_ss4_3a","f__DSM-27016","B","B_ss4_3",53
"FLB05mB_ss4_3b","f__DSM-27016","B","B_ss4_3",53
"FLB06mA_ss4_1","f__DSM-27016","A","A_ss4_1",64
"FLB06mA_ss4_2","f__DSM-27016","A","A_ss4_2",40
"FLB06mB_ss4_1","f__DSM-27016","B","B_ss4_1",112
"FLB06mB_ss4_2a","f__DSM-27016","B","B_ss4_2",47
"FLB06mB_ss4_2b","f__DSM-27016","B","B_ss4_2",60
"FLB08mA_ss4_1","f__DSM-27016","A","A_ss4_1",5472
"FLB08mA_ss4_2b","f__DSM-27016","A","A_ss4_2",2542
"FLB08mB_ss4_1","f__DSM-27016","B","B_ss4_1",716
"FLB08mB_ss4_2a","f__DSM-27016","B","B_ss4_2a",2041
"FLB10mA_ss4_1","f__DSM-27016","A","A_ss4_1",142
"FLB10mA_ss4_2a","f__DSM-27016","A","A_ss4_2",87
"FLB10mA_ss4_2b","f__DSM-27016","A","A_ss4_2",64
"FLB10mA_ss4_3a","f__DSM-27016","A","A_ss4_3",75
"FLB10mA_ss4_3b","f__DSM-27016","A","A_ss4_3",37
"FLB10mB_ss4_1","f__DSM-27016","B","B_ss4_1",81
"FLB10mB_ss4_2a","f__DSM-27016","B","B_ss4_2",311
"FLB10mB_ss4_2b","f__DSM-27016","B","B_ss4_2",234
"FLB10mB_ss4_3a","f__DSM-27016","B","B_ss4_3",230
"FLB10mB_ss4_3b","f__DSM-27016","B","B_ss4_3",195
"FLB10mSdA_ss4_1","f__DSM-27016","dA","dA_ss4_1",330
"FLB10mSdA_ss4_2a","f__DSM-27016","dA","dA_ss4_2",113
"FLB10mSdA_ss4_2b","f__DSM-27016","dA","dA_ss4_2",179
"FLB12mA_ss4_1","f__DSM-27016","A","A_ss4_1",170
"FLB13mNB_ss4_1","f__DSM-27016","B","B_ss4_1",44
"FLB16mNdA_ss4_1","f__DSM-27016","dA","dA_ss4_1",273
"FLB16mNdA_ss4_2a","f__DSM-27016","dA","dA_ss4_2",309
"FLB16mNdA_ss4_2b","f__DSM-27016","dA","dA_ss4_2",356
"FLB16mNdB_ss4_1","f__DSM-27016","dB","dB_ss4_1",31
"FLB16mNdB_ss4_2","f__DSM-27016","dB","dB_ss4_2",203
"FLB16mNuA_ss4_1","f__DSM-27016","uA","uA_ss4_1",753
"FLB16mNuA_ss4_2","f__DSM-27016","uA","uA_ss4_2",214
"FLB16mNuA_ss4_3","f__DSM-27016","uA","uA_ss4_3",133
"FLB16mNuA_ss4_4","f__DSM-27016","uA","uA_ss4_4",133
"FLB34mA_ss4_1","f__DSM-27016","A","A_ss4_1",261
"FLB38mA_ss4_1","f__DSM-27016","A","A_ss4_1",315
"FLB38mA_ss4_2a","f__DSM-27016","A","A_ss4_2",699
"FLB38mA_ss4_2b","f__DSM-27016","A","A_ss4_2",506
"FLB38mB_ss4_1","f__DSM-27016","B","B_ss4_1",249
"FLB45mA_ss4_1","f__DSM-27016","A","A_ss4_1",349
"FLB45mA_ss4_2","f__DSM-27016","A","A_ss4_2",3970
"FLB45mB_ss4_1","f__DSM-27016","B","B_ss4_1",651
"FLB45mB_ss4_2","f__DSM-27016","B","B_ss4_2",943
"FLB57muA_ss4_1","f__DSM-27016","uA","uA_ss4_1",128
"FLB00mA_ss4_1","f__UBA9673","A","A_ss4_1",1518
"FLB00mA_ss4_2a","f__UBA9673","A","A_ss4_2",4075
"FLB00mA_ss4_2b","f__UBA9673","A","A_ss4_2",4835
"FLB00mB_ss4_1","f__UBA9673","B","B_ss4_1",135
"FLB01mA_ss4_1","f__UBA9673","A","A_ss4_1",746
"FLB01mB_ss4_1","f__UBA9673","B","B_ss4_1",108
"FLB03mA_ss4_1","f__UBA9673","A","A_ss4_1",1147
"FLB03mA_ss4_2","f__UBA9673","A","A_ss4_2",1579
"FLB05mA_ss4_1","f__UBA9673","A","A_ss4_1",61
"FLB05mA_ss4_2","f__UBA9673","A","A_ss4_2",78
"FLB05mB_ss4_1","f__UBA9673","B","B_ss4_1",289
"FLB05mB_ss4_2a","f__UBA9673","B","B_ss4_2",238
"FLB05mB_ss4_2b","f__UBA9673","B","B_ss4_2",261
"FLB05mB_ss4_3a","f__UBA9673","B","B_ss4_3",134
"FLB05mB_ss4_3b","f__UBA9673","B","B_ss4_3",150
"FLB06mA_ss4_1","f__UBA9673","A","A_ss4_1",24
"FLB06mA_ss4_2","f__UBA9673","A","A_ss4_2",14
"FLB06mB_ss4_1","f__UBA9673","B","B_ss4_1",82
"FLB06mB_ss4_2a","f__UBA9673","B","B_ss4_2",122
"FLB06mB_ss4_2b","f__UBA9673","B","B_ss4_2",124
"FLB08mA_ss4_1","f__UBA9673","A","A_ss4_1",206
"FLB08mA_ss4_2b","f__UBA9673","A","A_ss4_2",34
"FLB08mB_ss4_1","f__UBA9673","B","B_ss4_1",7
"FLB08mB_ss4_2a","f__UBA9673","B","B_ss4_2a",29
"FLB10mA_ss4_1","f__UBA9673","A","A_ss4_1",12
"FLB10mA_ss4_2a","f__UBA9673","A","A_ss4_2",4
"FLB10mA_ss4_2b","f__UBA9673","A","A_ss4_2",6
"FLB10mA_ss4_3a","f__UBA9673","A","A_ss4_3",5
"FLB10mA_ss4_3b","f__UBA9673","A","A_ss4_3",5
"FLB10mB_ss4_1","f__UBA9673","B","B_ss4_1",13
"FLB10mB_ss4_2a","f__UBA9673","B","B_ss4_2",11
"FLB10mB_ss4_2b","f__UBA9673","B","B_ss4_2",5
"FLB10mB_ss4_3a","f__UBA9673","B","B_ss4_3",7
"FLB10mB_ss4_3b","f__UBA9673","B","B_ss4_3",4
"FLB10mSdA_ss4_1","f__UBA9673","dA","dA_ss4_1",6
"FLB10mSdA_ss4_2a","f__UBA9673","dA","dA_ss4_2",3
"FLB10mSdA_ss4_2b","f__UBA9673","dA","dA_ss4_2",2
"FLB12mA_ss4_1","f__UBA9673","A","A_ss4_1",3
"FLB13mNB_ss4_1","f__UBA9673","B","B_ss4_1",0
"FLB16mNdA_ss4_1","f__UBA9673","dA","dA_ss4_1",5
"FLB16mNdA_ss4_2a","f__UBA9673","dA","dA_ss4_2",1
"FLB16mNdA_ss4_2b","f__UBA9673","dA","dA_ss4_2",2
"FLB16mNdB_ss4_1","f__UBA9673","dB","dB_ss4_1",2
"FLB16mNdB_ss4_2","f__UBA9673","dB","dB_ss4_2",7
"FLB16mNuA_ss4_1","f__UBA9673","uA","uA_ss4_1",44
"FLB16mNuA_ss4_2","f__UBA9673","uA","uA_ss4_2",2
"FLB16mNuA_ss4_3","f__UBA9673","uA","uA_ss4_3",1
"FLB16mNuA_ss4_4","f__UBA9673","uA","uA_ss4_4",2
"FLB34mA_ss4_1","f__UBA9673","A","A_ss4_1",40
"FLB38mA_ss4_1","f__UBA9673","A","A_ss4_1",60
"FLB38mA_ss4_2a","f__UBA9673","A","A_ss4_2",238
"FLB38mA_ss4_2b","f__UBA9673","A","A_ss4_2",160
"FLB38mB_ss4_1","f__UBA9673","B","B_ss4_1",31
"FLB45mA_ss4_1","f__UBA9673","A","A_ss4_1",24
"FLB45mA_ss4_2","f__UBA9673","A","A_ss4_2",698
"FLB45mB_ss4_1","f__UBA9673","B","B_ss4_1",46
"FLB45mB_ss4_2","f__UBA9673","B","B_ss4_2",111
"FLB57muA_ss4_1","f__UBA9673","uA","uA_ss4_1",9
"FLB00mA_ss4_1","f__Terrimicrobiaceae","A","A_ss4_1",418
"FLB00mA_ss4_2a","f__Terrimicrobiaceae","A","A_ss4_2",883
"FLB00mA_ss4_2b","f__Terrimicrobiaceae","A","A_ss4_2",1083
"FLB00mB_ss4_1","f__Terrimicrobiaceae","B","B_ss4_1",156
"FLB01mA_ss4_1","f__Terrimicrobiaceae","A","A_ss4_1",405
"FLB01mB_ss4_1","f__Terrimicrobiaceae","B","B_ss4_1",196
"FLB03mA_ss4_1","f__Terrimicrobiaceae","A","A_ss4_1",889
"FLB03mA_ss4_2","f__Terrimicrobiaceae","A","A_ss4_2",243
"FLB05mA_ss4_1","f__Terrimicrobiaceae","A","A_ss4_1",211
"FLB05mA_ss4_2","f__Terrimicrobiaceae","A","A_ss4_2",356
"FLB05mB_ss4_1","f__Terrimicrobiaceae","B","B_ss4_1",563
"FLB05mB_ss4_2a","f__Terrimicrobiaceae","B","B_ss4_2",394
"FLB05mB_ss4_2b","f__Terrimicrobiaceae","B","B_ss4_2",440
"FLB05mB_ss4_3a","f__Terrimicrobiaceae","B","B_ss4_3",317
"FLB05mB_ss4_3b","f__Terrimicrobiaceae","B","B_ss4_3",307
"FLB06mA_ss4_1","f__Terrimicrobiaceae","A","A_ss4_1",174
"FLB06mA_ss4_2","f__Terrimicrobiaceae","A","A_ss4_2",151
"FLB06mB_ss4_1","f__Terrimicrobiaceae","B","B_ss4_1",1623
"FLB06mB_ss4_2a","f__Terrimicrobiaceae","B","B_ss4_2",1094
"FLB06mB_ss4_2b","f__Terrimicrobiaceae","B","B_ss4_2",1324
"FLB08mA_ss4_1","f__Terrimicrobiaceae","A","A_ss4_1",1067
"FLB08mA_ss4_2b","f__Terrimicrobiaceae","A","A_ss4_2",447
"FLB08mB_ss4_1","f__Terrimicrobiaceae","B","B_ss4_1",94
"FLB08mB_ss4_2a","f__Terrimicrobiaceae","B","B_ss4_2a",332
"FLB10mA_ss4_1","f__Terrimicrobiaceae","A","A_ss4_1",154
"FLB10mA_ss4_2a","f__Terrimicrobiaceae","A","A_ss4_2",132
"FLB10mA_ss4_2b","f__Terrimicrobiaceae","A","A_ss4_2",100
"FLB10mA_ss4_3a","f__Terrimicrobiaceae","A","A_ss4_3",88
"FLB10mA_ss4_3b","f__Terrimicrobiaceae","A","A_ss4_3",47
"FLB10mB_ss4_1","f__Terrimicrobiaceae","B","B_ss4_1",154
"FLB10mB_ss4_2a","f__Terrimicrobiaceae","B","B_ss4_2",350
"FLB10mB_ss4_2b","f__Terrimicrobiaceae","B","B_ss4_2",261
"FLB10mB_ss4_3a","f__Terrimicrobiaceae","B","B_ss4_3",247
"FLB10mB_ss4_3b","f__Terrimicrobiaceae","B","B_ss4_3",217
"FLB10mSdA_ss4_1","f__Terrimicrobiaceae","dA","dA_ss4_1",361
"FLB10mSdA_ss4_2a","f__Terrimicrobiaceae","dA","dA_ss4_2",268
"FLB10mSdA_ss4_2b","f__Terrimicrobiaceae","dA","dA_ss4_2",394
"FLB12mA_ss4_1","f__Terrimicrobiaceae","A","A_ss4_1",58
"FLB13mNB_ss4_1","f__Terrimicrobiaceae","B","B_ss4_1",240
"FLB16mNdA_ss4_1","f__Terrimicrobiaceae","dA","dA_ss4_1",236
"FLB16mNdA_ss4_2a","f__Terrimicrobiaceae","dA","dA_ss4_2",137
"FLB16mNdA_ss4_2b","f__Terrimicrobiaceae","dA","dA_ss4_2",166
"FLB16mNdB_ss4_1","f__Terrimicrobiaceae","dB","dB_ss4_1",23
"FLB16mNdB_ss4_2","f__Terrimicrobiaceae","dB","dB_ss4_2",739
"FLB16mNuA_ss4_1","f__Terrimicrobiaceae","uA","uA_ss4_1",834
"FLB16mNuA_ss4_2","f__Terrimicrobiaceae","uA","uA_ss4_2",257
"FLB16mNuA_ss4_3","f__Terrimicrobiaceae","uA","uA_ss4_3",100
"FLB16mNuA_ss4_4","f__Terrimicrobiaceae","uA","uA_ss4_4",91
"FLB34mA_ss4_1","f__Terrimicrobiaceae","A","A_ss4_1",116
"FLB38mA_ss4_1","f__Terrimicrobiaceae","A","A_ss4_1",118
"FLB38mA_ss4_2a","f__Terrimicrobiaceae","A","A_ss4_2",562
"FLB38mA_ss4_2b","f__Terrimicrobiaceae","A","A_ss4_2",395
"FLB38mB_ss4_1","f__Terrimicrobiaceae","B","B_ss4_1",84
"FLB45mA_ss4_1","f__Terrimicrobiaceae","A","A_ss4_1",49
"FLB45mA_ss4_2","f__Terrimicrobiaceae","A","A_ss4_2",78
"FLB45mB_ss4_1","f__Terrimicrobiaceae","B","B_ss4_1",52
"FLB45mB_ss4_2","f__Terrimicrobiaceae","B","B_ss4_2",41
"FLB57muA_ss4_1","f__Terrimicrobiaceae","uA","uA_ss4_1",28
"FLB00mA_ss4_1","f__UBA2185","A","A_ss4_1",819
"FLB00mA_ss4_2a","f__UBA2185","A","A_ss4_2",286
"FLB00mA_ss4_2b","f__UBA2185","A","A_ss4_2",362
"FLB00mB_ss4_1","f__UBA2185","B","B_ss4_1",460
"FLB01mA_ss4_1","f__UBA2185","A","A_ss4_1",69
"FLB01mB_ss4_1","f__UBA2185","B","B_ss4_1",247
"FLB03mA_ss4_1","f__UBA2185","A","A_ss4_1",691
"FLB03mA_ss4_2","f__UBA2185","A","A_ss4_2",53
"FLB05mA_ss4_1","f__UBA2185","A","A_ss4_1",18
"FLB05mA_ss4_2","f__UBA2185","A","A_ss4_2",37
"FLB05mB_ss4_1","f__UBA2185","B","B_ss4_1",35
"FLB05mB_ss4_2a","f__UBA2185","B","B_ss4_2",33
"FLB05mB_ss4_2b","f__UBA2185","B","B_ss4_2",35
"FLB05mB_ss4_3a","f__UBA2185","B","B_ss4_3",28
"FLB05mB_ss4_3b","f__UBA2185","B","B_ss4_3",33
"FLB06mA_ss4_1","f__UBA2185","A","A_ss4_1",52
"FLB06mA_ss4_2","f__UBA2185","A","A_ss4_2",59
"FLB06mB_ss4_1","f__UBA2185","B","B_ss4_1",188
"FLB06mB_ss4_2a","f__UBA2185","B","B_ss4_2",75
"FLB06mB_ss4_2b","f__UBA2185","B","B_ss4_2",103
"FLB08mA_ss4_1","f__UBA2185","A","A_ss4_1",692
"FLB08mA_ss4_2b","f__UBA2185","A","A_ss4_2",88
"FLB08mB_ss4_1","f__UBA2185","B","B_ss4_1",25
"FLB08mB_ss4_2a","f__UBA2185","B","B_ss4_2a",70
"FLB10mA_ss4_1","f__UBA2185","A","A_ss4_1",131
"FLB10mA_ss4_2a","f__UBA2185","A","A_ss4_2",253
"FLB10mA_ss4_2b","f__UBA2185","A","A_ss4_2",192
"FLB10mA_ss4_3a","f__UBA2185","A","A_ss4_3",166
"FLB10mA_ss4_3b","f__UBA2185","A","A_ss4_3",79
"FLB10mB_ss4_1","f__UBA2185","B","B_ss4_1",126
"FLB10mB_ss4_2a","f__UBA2185","B","B_ss4_2",362
"FLB10mB_ss4_2b","f__UBA2185","B","B_ss4_2",228
"FLB10mB_ss4_3a","f__UBA2185","B","B_ss4_3",369
"FLB10mB_ss4_3b","f__UBA2185","B","B_ss4_3",269
"FLB10mSdA_ss4_1","f__UBA2185","dA","dA_ss4_1",292
"FLB10mSdA_ss4_2a","f__UBA2185","dA","dA_ss4_2",33
"FLB10mSdA_ss4_2b","f__UBA2185","dA","dA_ss4_2",49
"FLB12mA_ss4_1","f__UBA2185","A","A_ss4_1",138
"FLB13mNB_ss4_1","f__UBA2185","B","B_ss4_1",116
"FLB16mNdA_ss4_1","f__UBA2185","dA","dA_ss4_1",196
"FLB16mNdA_ss4_2a","f__UBA2185","dA","dA_ss4_2",152
"FLB16mNdA_ss4_2b","f__UBA2185","dA","dA_ss4_2",124
"FLB16mNdB_ss4_1","f__UBA2185","dB","dB_ss4_1",58
"FLB16mNdB_ss4_2","f__UBA2185","dB","dB_ss4_2",833
"FLB16mNuA_ss4_1","f__UBA2185","uA","uA_ss4_1",825
"FLB16mNuA_ss4_2","f__UBA2185","uA","uA_ss4_2",107
"FLB16mNuA_ss4_3","f__UBA2185","uA","uA_ss4_3",33
"FLB16mNuA_ss4_4","f__UBA2185","uA","uA_ss4_4",34
"FLB34mA_ss4_1","f__UBA2185","A","A_ss4_1",377
"FLB38mA_ss4_1","f__UBA2185","A","A_ss4_1",384
"FLB38mA_ss4_2a","f__UBA2185","A","A_ss4_2",1647
"FLB38mA_ss4_2b","f__UBA2185","A","A_ss4_2",1188
"FLB38mB_ss4_1","f__UBA2185","B","B_ss4_1",266
"FLB45mA_ss4_1","f__UBA2185","A","A_ss4_1",281
"FLB45mA_ss4_2","f__UBA2185","A","A_ss4_2",2432
"FLB45mB_ss4_1","f__UBA2185","B","B_ss4_1",553
"FLB45mB_ss4_2","f__UBA2185","B","B_ss4_2",890
"FLB57muA_ss4_1","f__UBA2185","uA","uA_ss4_1",37
"FLB00mA_ss4_1","f__JANLFM01","A","A_ss4_1",474
"FLB00mA_ss4_2a","f__JANLFM01","A","A_ss4_2",361
"FLB00mA_ss4_2b","f__JANLFM01","A","A_ss4_2",399
"FLB00mB_ss4_1","f__JANLFM01","B","B_ss4_1",595
"FLB01mA_ss4_1","f__JANLFM01","A","A_ss4_1",0
"FLB01mB_ss4_1","f__JANLFM01","B","B_ss4_1",274
"FLB03mA_ss4_1","f__JANLFM01","A","A_ss4_1",820
"FLB03mA_ss4_2","f__JANLFM01","A","A_ss4_2",23
"FLB05mA_ss4_1","f__JANLFM01","A","A_ss4_1",40
"FLB05mA_ss4_2","f__JANLFM01","A","A_ss4_2",47
"FLB05mB_ss4_1","f__JANLFM01","B","B_ss4_1",74
"FLB05mB_ss4_2a","f__JANLFM01","B","B_ss4_2",68
"FLB05mB_ss4_2b","f__JANLFM01","B","B_ss4_2",71
"FLB05mB_ss4_3a","f__JANLFM01","B","B_ss4_3",45
"FLB05mB_ss4_3b","f__JANLFM01","B","B_ss4_3",56
"FLB06mA_ss4_1","f__JANLFM01","A","A_ss4_1",131
"FLB06mA_ss4_2","f__JANLFM01","A","A_ss4_2",114
"FLB06mB_ss4_1","f__JANLFM01","B","B_ss4_1",540
"FLB06mB_ss4_2a","f__JANLFM01","B","B_ss4_2",382
"FLB06mB_ss4_2b","f__JANLFM01","B","B_ss4_2",482
"FLB08mA_ss4_1","f__JANLFM01","A","A_ss4_1",3774
"FLB08mA_ss4_2b","f__JANLFM01","A","A_ss4_2",368
"FLB08mB_ss4_1","f__JANLFM01","B","B_ss4_1",108
"FLB08mB_ss4_2a","f__JANLFM01","B","B_ss4_2a",297
"FLB10mA_ss4_1","f__JANLFM01","A","A_ss4_1",54
"FLB10mA_ss4_2a","f__JANLFM01","A","A_ss4_2",32
"FLB10mA_ss4_2b","f__JANLFM01","A","A_ss4_2",20
"FLB10mA_ss4_3a","f__JANLFM01","A","A_ss4_3",17
"FLB10mA_ss4_3b","f__JANLFM01","A","A_ss4_3",0
"FLB10mB_ss4_1","f__JANLFM01","B","B_ss4_1",54
"FLB10mB_ss4_2a","f__JANLFM01","B","B_ss4_2",122
"FLB10mB_ss4_2b","f__JANLFM01","B","B_ss4_2",82
"FLB10mB_ss4_3a","f__JANLFM01","B","B_ss4_3",107
"FLB10mB_ss4_3b","f__JANLFM01","B","B_ss4_3",84
"FLB10mSdA_ss4_1","f__JANLFM01","dA","dA_ss4_1",232
"FLB10mSdA_ss4_2a","f__JANLFM01","dA","dA_ss4_2",89
"FLB10mSdA_ss4_2b","f__JANLFM01","dA","dA_ss4_2",119
"FLB12mA_ss4_1","f__JANLFM01","A","A_ss4_1",72
"FLB13mNB_ss4_1","f__JANLFM01","B","B_ss4_1",41
"FLB16mNdA_ss4_1","f__JANLFM01","dA","dA_ss4_1",137
"FLB16mNdA_ss4_2a","f__JANLFM01","dA","dA_ss4_2",98
"FLB16mNdA_ss4_2b","f__JANLFM01","dA","dA_ss4_2",146
"FLB16mNdB_ss4_1","f__JANLFM01","dB","dB_ss4_1",16
"FLB16mNdB_ss4_2","f__JANLFM01","dB","dB_ss4_2",599
"FLB16mNuA_ss4_1","f__JANLFM01","uA","uA_ss4_1",683
"FLB16mNuA_ss4_2","f__JANLFM01","uA","uA_ss4_2",85
"FLB16mNuA_ss4_3","f__JANLFM01","uA","uA_ss4_3",28
"FLB16mNuA_ss4_4","f__JANLFM01","uA","uA_ss4_4",39
"FLB34mA_ss4_1","f__JANLFM01","A","A_ss4_1",266
"FLB38mA_ss4_1","f__JANLFM01","A","A_ss4_1",292
"FLB38mA_ss4_2a","f__JANLFM01","A","A_ss4_2",1372
"FLB38mA_ss4_2b","f__JANLFM01","A","A_ss4_2",1004
"FLB38mB_ss4_1","f__JANLFM01","B","B_ss4_1",242
"FLB45mA_ss4_1","f__JANLFM01","A","A_ss4_1",231
"FLB45mA_ss4_2","f__JANLFM01","A","A_ss4_2",1617
"FLB45mB_ss4_1","f__JANLFM01","B","B_ss4_1",495
"FLB45mB_ss4_2","f__JANLFM01","B","B_ss4_2",632
"FLB57muA_ss4_1","f__JANLFM01","uA","uA_ss4_1",12
"FLB00mA_ss4_1","f__RBG-13-42-11","A","A_ss4_1",258
"FLB00mA_ss4_2a","f__RBG-13-42-11","A","A_ss4_2",143
"FLB00mA_ss4_2b","f__RBG-13-42-11","A","A_ss4_2",179
"FLB00mB_ss4_1","f__RBG-13-42-11","B","B_ss4_1",137
"FLB01mA_ss4_1","f__RBG-13-42-11","A","A_ss4_1",1
"FLB01mB_ss4_1","f__RBG-13-42-11","B","B_ss4_1",64
"FLB03mA_ss4_1","f__RBG-13-42-11","A","A_ss4_1",192
"FLB03mA_ss4_2","f__RBG-13-42-11","A","A_ss4_2",15
"FLB05mA_ss4_1","f__RBG-13-42-11","A","A_ss4_1",26
"FLB05mA_ss4_2","f__RBG-13-42-11","A","A_ss4_2",21
"FLB05mB_ss4_1","f__RBG-13-42-11","B","B_ss4_1",44
"FLB05mB_ss4_2a","f__RBG-13-42-11","B","B_ss4_2",48
"FLB05mB_ss4_2b","f__RBG-13-42-11","B","B_ss4_2",56
"FLB05mB_ss4_3a","f__RBG-13-42-11","B","B_ss4_3",37
