"library_id","genus","core_replicate","tech_replicate","n_reads"
"FLB45mA_ss4_1","Polytrichum","A","A_ss4_1",0
"FLB45mA_ss4_2","Polytrichum","A","A_ss4_2",0
"FLB45mB_ss4_1","Polytrichum","B","B_ss4_1",0
"FLB45mB_ss4_2","Polytrichum","B","B_ss4_2",0
"FLB57muA_ss4_1","Polytrichum","uA","uA_ss4_1",0
"FLB00mA_ss4_1","Spiraea","A","A_ss4_1",59
"FLB00mA_ss4_2a","Spiraea","A","A_ss4_2",79
"FLB00mA_ss4_2b","Spiraea","A","A_ss4_2",79
"FLB00mB_ss4_1","Spiraea","B","B_ss4_1",8
"FLB01mA_ss4_1","Spiraea","A","A_ss4_1",30
"FLB01mB_ss4_1","Spiraea","B","B_ss4_1",7
"FLB03mA_ss4_1","Spiraea","A","A_ss4_1",27
"FLB03mA_ss4_2","Spiraea","A","A_ss4_2",5
"FLB05mA_ss4_1","Spiraea","A","A_ss4_1",7
"FLB05mA_ss4_2","Spiraea","A","A_ss4_2",3
"FLB05mB_ss4_1","Spiraea","B","B_ss4_1",1
"FLB05mB_ss4_2a","Spiraea","B","B_ss4_2",1
"FLB05mB_ss4_2b","Spiraea","B","B_ss4_2",3
"FLB05mB_ss4_3a","Spiraea","B","B_ss4_3",0
"FLB05mB_ss4_3b","Spiraea","B","B_ss4_3",0
"FLB06mA_ss4_1","Spiraea","A","A_ss4_1",1
"FLB06mA_ss4_2","Spiraea","A","A_ss4_2",2
"FLB06mB_ss4_1","Spiraea","B","B_ss4_1",33
"FLB06mB_ss4_2a","Spiraea","B","B_ss4_2",21
"FLB06mB_ss4_2b","Spiraea","B","B_ss4_2",28
"FLB08mA_ss4_1","Spiraea","A","A_ss4_1",16
"FLB08mA_ss4_2b","Spiraea","A","A_ss4_2",3
"FLB08mB_ss4_1","Spiraea","B","B_ss4_1",3
"FLB08mB_ss4_2a","Spiraea","B","B_ss4_2a",1
"FLB10mA_ss4_1","Spiraea","A","A_ss4_1",0
"FLB10mA_ss4_2a","Spiraea","A","A_ss4_2",1
"FLB10mA_ss4_2b","Spiraea","A","A_ss4_2",1
"FLB10mA_ss4_3a","Spiraea","A","A_ss4_3",0
"FLB10mA_ss4_3b","Spiraea","A","A_ss4_3",0
"FLB10mB_ss4_1","Spiraea","B","B_ss4_1",2
"FLB10mB_ss4_2a","Spiraea","B","B_ss4_2",5
"FLB10mB_ss4_2b","Spiraea","B","B_ss4_2",3
"FLB10mB_ss4_3a","Spiraea","B","B_ss4_3",2
"FLB10mB_ss4_3b","Spiraea","B","B_ss4_3",3
"FLB10mSdA_ss4_1","Spiraea","dA","dA_ss4_1",4
"FLB10mSdA_ss4_2a","Spiraea","dA","dA_ss4_2",0
"FLB10mSdA_ss4_2b","Spiraea","dA","dA_ss4_2",3
"FLB12mA_ss4_1","Spiraea","A","A_ss4_1",0
"FLB13mNB_ss4_1","Spiraea","B","B_ss4_1",1
"FLB16mNdA_ss4_1","Spiraea","dA","dA_ss4_1",2
"FLB16mNdA_ss4_2a","Spiraea","dA","dA_ss4_2",0
"FLB16mNdA_ss4_2b","Spiraea","dA","dA_ss4_2",0
"FLB16mNdB_ss4_1","Spiraea","dB","dB_ss4_1",0
"FLB16mNdB_ss4_2","Spiraea","dB","dB_ss4_2",4
"FLB16mNuA_ss4_1","Spiraea","uA","uA_ss4_1",6
"FLB16mNuA_ss4_2","Spiraea","uA","uA_ss4_2",2
"FLB16mNuA_ss4_3","Spiraea","uA","uA_ss4_3",1
"FLB16mNuA_ss4_4","Spiraea","uA","uA_ss4_4",2
"FLB34mA_ss4_1","Spiraea","A","A_ss4_1",1
"FLB38mA_ss4_1","Spiraea","A","A_ss4_1",2
"FLB38mA_ss4_2a","Spiraea","A","A_ss4_2",5
"FLB38mA_ss4_2b","Spiraea","A","A_ss4_2",1
"FLB38mB_ss4_1","Spiraea","B","B_ss4_1",1
"FLB45mA_ss4_1","Spiraea","A","A_ss4_1",1
"FLB45mA_ss4_2","Spiraea","A","A_ss4_2",0
"FLB45mB_ss4_1","Spiraea","B","B_ss4_1",1
"FLB45mB_ss4_2","Spiraea","B","B_ss4_2",1
"FLB57muA_ss4_1","Spiraea","uA","uA_ss4_1",0
"FLB00mA_ss4_1","Cornus","A","A_ss4_1",52
"FLB00mA_ss4_2a","Cornus","A","A_ss4_2",227
"FLB00mA_ss4_2b","Cornus","A","A_ss4_2",248
"FLB00mB_ss4_1","Cornus","B","B_ss4_1",0
"FLB01mA_ss4_1","Cornus","A","A_ss4_1",19
"FLB01mB_ss4_1","Cornus","B","B_ss4_1",0
"FLB03mA_ss4_1","Cornus","A","A_ss4_1",23
"FLB03mA_ss4_2","Cornus","A","A_ss4_2",5
"FLB05mA_ss4_1","Cornus","A","A_ss4_1",5
"FLB05mA_ss4_2","Cornus","A","A_ss4_2",0
"FLB05mB_ss4_1","Cornus","B","B_ss4_1",0
"FLB05mB_ss4_2a","Cornus","B","B_ss4_2",0
"FLB05mB_ss4_2b","Cornus","B","B_ss4_2",0
"FLB05mB_ss4_3a","Cornus","B","B_ss4_3",5
"FLB05mB_ss4_3b","Cornus","B","B_ss4_3",0
"FLB06mA_ss4_1","Cornus","A","A_ss4_1",0
"FLB06mA_ss4_2","Cornus","A","A_ss4_2",0
"FLB06mB_ss4_1","Cornus","B","B_ss4_1",28
"FLB06mB_ss4_2a","Cornus","B","B_ss4_2",8
"FLB06mB_ss4_2b","Cornus","B","B_ss4_2",10
"FLB08mA_ss4_1","Cornus","A","A_ss4_1",15
"FLB08mA_ss4_2b","Cornus","A","A_ss4_2",0
"FLB08mB_ss4_1","Cornus","B","B_ss4_1",0
"FLB08mB_ss4_2a","Cornus","B","B_ss4_2a",0
"FLB10mA_ss4_1","Cornus","A","A_ss4_1",0
"FLB10mA_ss4_2a","Cornus","A","A_ss4_2",0
"FLB10mA_ss4_2b","Cornus","A","A_ss4_2",0
"FLB10mA_ss4_3a","Cornus","A","A_ss4_3",0
"FLB10mA_ss4_3b","Cornus","A","A_ss4_3",0
"FLB10mB_ss4_1","Cornus","B","B_ss4_1",0
"FLB10mB_ss4_2a","Cornus","B","B_ss4_2",11
"FLB10mB_ss4_2b","Cornus","B","B_ss4_2",0
"FLB10mB_ss4_3a","Cornus","B","B_ss4_3",0
"FLB10mB_ss4_3b","Cornus","B","B_ss4_3",0
"FLB10mSdA_ss4_1","Cornus","dA","dA_ss4_1",0
"FLB10mSdA_ss4_2a","Cornus","dA","dA_ss4_2",0
"FLB10mSdA_ss4_2b","Cornus","dA","dA_ss4_2",6
"FLB12mA_ss4_1","Cornus","A","A_ss4_1",0
"FLB13mNB_ss4_1","Cornus","B","B_ss4_1",0
"FLB16mNdA_ss4_1","Cornus","dA","dA_ss4_1",0
"FLB16mNdA_ss4_2a","Cornus","dA","dA_ss4_2",0
"FLB16mNdA_ss4_2b","Cornus","dA","dA_ss4_2",0
"FLB16mNdB_ss4_1","Cornus","dB","dB_ss4_1",0
"FLB16mNdB_ss4_2","Cornus","dB","dB_ss4_2",9
"FLB16mNuA_ss4_1","Cornus","uA","uA_ss4_1",8
"FLB16mNuA_ss4_2","Cornus","uA","uA_ss4_2",0
"FLB16mNuA_ss4_3","Cornus","uA","uA_ss4_3",0
"FLB16mNuA_ss4_4","Cornus","uA","uA_ss4_4",0
"FLB34mA_ss4_1","Cornus","A","A_ss4_1",0
"FLB38mA_ss4_1","Cornus","A","A_ss4_1",0
"FLB38mA_ss4_2a","Cornus","A","A_ss4_2",6
"FLB38mA_ss4_2b","Cornus","A","A_ss4_2",0
"FLB38mB_ss4_1","Cornus","B","B_ss4_1",0
"FLB45mA_ss4_1","Cornus","A","A_ss4_1",0
"FLB45mA_ss4_2","Cornus","A","A_ss4_2",0
"FLB45mB_ss4_1","Cornus","B","B_ss4_1",0
"FLB45mB_ss4_2","Cornus","B","B_ss4_2",0
"FLB57muA_ss4_1","Cornus","uA","uA_ss4_1",0
"FLB00mA_ss4_1","Luzula","A","A_ss4_1",14
"FLB00mA_ss4_2a","Luzula","A","A_ss4_2",16
"FLB00mA_ss4_2b","Luzula","A","A_ss4_2",13
"FLB00mB_ss4_1","Luzula","B","B_ss4_1",0
"FLB01mA_ss4_1","Luzula","A","A_ss4_1",0
"FLB01mB_ss4_1","Luzula","B","B_ss4_1",3
"FLB03mA_ss4_1","Luzula","A","A_ss4_1",20
"FLB03mA_ss4_2","Luzula","A","A_ss4_2",5
"FLB05mA_ss4_1","Luzula","A","A_ss4_1",19
"FLB05mA_ss4_2","Luzula","A","A_ss4_2",17
"FLB05mB_ss4_1","Luzula","B","B_ss4_1",13
"FLB05mB_ss4_2a","Luzula","B","B_ss4_2",21
"FLB05mB_ss4_2b","Luzula","B","B_ss4_2",16
"FLB05mB_ss4_3a","Luzula","B","B_ss4_3",5
"FLB05mB_ss4_3b","Luzula","B","B_ss4_3",4
"FLB06mA_ss4_1","Luzula","A","A_ss4_1",6
"FLB06mA_ss4_2","Luzula","A","A_ss4_2",7
"FLB06mB_ss4_1","Luzula","B","B_ss4_1",78
"FLB06mB_ss4_2a","Luzula","B","B_ss4_2",49
"FLB06mB_ss4_2b","Luzula","B","B_ss4_2",57
"FLB08mA_ss4_1","Luzula","A","A_ss4_1",167
"FLB08mA_ss4_2b","Luzula","A","A_ss4_2",4
"FLB08mB_ss4_1","Luzula","B","B_ss4_1",5
"FLB08mB_ss4_2a","Luzula","B","B_ss4_2a",4
"FLB10mA_ss4_1","Luzula","A","A_ss4_1",0
"FLB10mA_ss4_2a","Luzula","A","A_ss4_2",0
"FLB10mA_ss4_2b","Luzula","A","A_ss4_2",0
"FLB10mA_ss4_3a","Luzula","A","A_ss4_3",0
"FLB10mA_ss4_3b","Luzula","A","A_ss4_3",0
"FLB10mB_ss4_1","Luzula","B","B_ss4_1",8
"FLB10mB_ss4_2a","Luzula","B","B_ss4_2",8
"FLB10mB_ss4_2b","Luzula","B","B_ss4_2",3
"FLB10mB_ss4_3a","Luzula","B","B_ss4_3",11
"FLB10mB_ss4_3b","Luzula","B","B_ss4_3",4
"FLB10mSdA_ss4_1","Luzula","dA","dA_ss4_1",9
"FLB10mSdA_ss4_2a","Luzula","dA","dA_ss4_2",0
"FLB10mSdA_ss4_2b","Luzula","dA","dA_ss4_2",3
"FLB12mA_ss4_1","Luzula","A","A_ss4_1",0
"FLB13mNB_ss4_1","Luzula","B","B_ss4_1",0
"FLB16mNdA_ss4_1","Luzula","dA","dA_ss4_1",0
"FLB16mNdA_ss4_2a","Luzula","dA","dA_ss4_2",0
"FLB16mNdA_ss4_2b","Luzula","dA","dA_ss4_2",0
"FLB16mNdB_ss4_1","Luzula","dB","dB_ss4_1",0
"FLB16mNdB_ss4_2","Luzula","dB","dB_ss4_2",9
"FLB16mNuA_ss4_1","Luzula","uA","uA_ss4_1",10
"FLB16mNuA_ss4_2","Luzula","uA","uA_ss4_2",5
"FLB16mNuA_ss4_3","Luzula","uA","uA_ss4_3",0
"FLB16mNuA_ss4_4","Luzula","uA","uA_ss4_4",0
"FLB34mA_ss4_1","Luzula","A","A_ss4_1",0
"FLB38mA_ss4_1","Luzula","A","A_ss4_1",2
"FLB38mA_ss4_2a","Luzula","A","A_ss4_2",6
"FLB38mA_ss4_2b","Luzula","A","A_ss4_2",5
"FLB38mB_ss4_1","Luzula","B","B_ss4_1",0
"FLB45mA_ss4_1","Luzula","A","A_ss4_1",1
"FLB45mA_ss4_2","Luzula","A","A_ss4_2",0
"FLB45mB_ss4_1","Luzula","B","B_ss4_1",4
"FLB45mB_ss4_2","Luzula","B","B_ss4_2",0
"FLB57muA_ss4_1","Luzula","uA","uA_ss4_1",0
"FLB00mA_ss4_1","Rhododendron","A","A_ss4_1",8
"FLB00mA_ss4_2a","Rhododendron","A","A_ss4_2",28
"FLB00mA_ss4_2b","Rhododendron","A","A_ss4_2",40
"FLB00mB_ss4_1","Rhododendron","B","B_ss4_1",3
"FLB01mA_ss4_1","Rhododendron","A","A_ss4_1",4
"FLB01mB_ss4_1","Rhododendron","B","B_ss4_1",2
"FLB03mA_ss4_1","Rhododendron","A","A_ss4_1",8
"FLB03mA_ss4_2","Rhododendron","A","A_ss4_2",1
"FLB05mA_ss4_1","Rhododendron","A","A_ss4_1",14
"FLB05mA_ss4_2","Rhododendron","A","A_ss4_2",3
"FLB05mB_ss4_1","Rhododendron","B","B_ss4_1",25
"FLB05mB_ss4_2a","Rhododendron","B","B_ss4_2",7
"FLB05mB_ss4_2b","Rhododendron","B","B_ss4_2",10
"FLB05mB_ss4_3a","Rhododendron","B","B_ss4_3",1
"FLB05mB_ss4_3b","Rhododendron","B","B_ss4_3",1
"FLB06mA_ss4_1","Rhododendron","A","A_ss4_1",0
"FLB06mA_ss4_2","Rhododendron","A","A_ss4_2",1
"FLB06mB_ss4_1","Rhododendron","B","B_ss4_1",82
"FLB06mB_ss4_2a","Rhododendron","B","B_ss4_2",10
"FLB06mB_ss4_2b","Rhododendron","B","B_ss4_2",19
"FLB08mA_ss4_1","Rhododendron","A","A_ss4_1",381
"FLB08mA_ss4_2b","Rhododendron","A","A_ss4_2",2
"FLB08mB_ss4_1","Rhododendron","B","B_ss4_1",0
"FLB08mB_ss4_2a","Rhododendron","B","B_ss4_2a",3
"FLB10mA_ss4_1","Rhododendron","A","A_ss4_1",1
"FLB10mA_ss4_2a","Rhododendron","A","A_ss4_2",1
"FLB10mA_ss4_2b","Rhododendron","A","A_ss4_2",1
"FLB10mA_ss4_3a","Rhododendron","A","A_ss4_3",2
"FLB10mA_ss4_3b","Rhododendron","A","A_ss4_3",0
"FLB10mB_ss4_1","Rhododendron","B","B_ss4_1",1
"FLB10mB_ss4_2a","Rhododendron","B","B_ss4_2",1
"FLB10mB_ss4_2b","Rhododendron","B","B_ss4_2",0
"FLB10mB_ss4_3a","Rhododendron","B","B_ss4_3",7
"FLB10mB_ss4_3b","Rhododendron","B","B_ss4_3",4
"FLB10mSdA_ss4_1","Rhododendron","dA","dA_ss4_1",9
"FLB10mSdA_ss4_2a","Rhododendron","dA","dA_ss4_2",3
"FLB10mSdA_ss4_2b","Rhododendron","dA","dA_ss4_2",2
"FLB12mA_ss4_1","Rhododendron","A","A_ss4_1",0
"FLB13mNB_ss4_1","Rhododendron","B","B_ss4_1",6
"FLB16mNdA_ss4_1","Rhododendron","dA","dA_ss4_1",2
"FLB16mNdA_ss4_2a","Rhododendron","dA","dA_ss4_2",2
"FLB16mNdA_ss4_2b","Rhododendron","dA","dA_ss4_2",0
"FLB16mNdB_ss4_1","Rhododendron","dB","dB_ss4_1",1
"FLB16mNdB_ss4_2","Rhododendron","dB","dB_ss4_2",7
"FLB16mNuA_ss4_1","Rhododendron","uA","uA_ss4_1",15
"FLB16mNuA_ss4_2","Rhododendron","uA","uA_ss4_2",4
"FLB16mNuA_ss4_3","Rhododendron","uA","uA_ss4_3",0
"FLB16mNuA_ss4_4","Rhododendron","uA","uA_ss4_4",2
"FLB34mA_ss4_1","Rhododendron","A","A_ss4_1",6
"FLB38mA_ss4_1","Rhododendron","A","A_ss4_1",4
"FLB38mA_ss4_2a","Rhododendron","A","A_ss4_2",13
"FLB38mA_ss4_2b","Rhododendron","A","A_ss4_2",4
"FLB38mB_ss4_1","Rhododendron","B","B_ss4_1",8
"FLB45mA_ss4_1","Rhododendron","A","A_ss4_1",2
"FLB45mA_ss4_2","Rhododendron","A","A_ss4_2",1
"FLB45mB_ss4_1","Rhododendron","B","B_ss4_1",1
"FLB45mB_ss4_2","Rhododendron","B","B_ss4_2",1
"FLB57muA_ss4_1","Rhododendron","uA","uA_ss4_1",0
"FLB00mA_ss4_1","Andromeda","A","A_ss4_1",37
"FLB00mA_ss4_2a","Andromeda","A","A_ss4_2",181
"FLB00mA_ss4_2b","Andromeda","A","A_ss4_2",228
"FLB00mB_ss4_1","Andromeda","B","B_ss4_1",2
"FLB01mA_ss4_1","Andromeda","A","A_ss4_1",3
"FLB01mB_ss4_1","Andromeda","B","B_ss4_1",1
"FLB03mA_ss4_1","Andromeda","A","A_ss4_1",1
"FLB03mA_ss4_2","Andromeda","A","A_ss4_2",0
"FLB05mA_ss4_1","Andromeda","A","A_ss4_1",1
"FLB05mA_ss4_2","Andromeda","A","A_ss4_2",0
"FLB05mB_ss4_1","Andromeda","B","B_ss4_1",0
"FLB05mB_ss4_2a","Andromeda","B","B_ss4_2",3
"FLB05mB_ss4_2b","Andromeda","B","B_ss4_2",1
"FLB05mB_ss4_3a","Andromeda","B","B_ss4_3",1
"FLB05mB_ss4_3b","Andromeda","B","B_ss4_3",2
"FLB06mA_ss4_1","Andromeda","A","A_ss4_1",1
"FLB06mA_ss4_2","Andromeda","A","A_ss4_2",1
"FLB06mB_ss4_1","Andromeda","B","B_ss4_1",3
"FLB06mB_ss4_2a","Andromeda","B","B_ss4_2",6
"FLB06mB_ss4_2b","Andromeda","B","B_ss4_2",11
"FLB08mA_ss4_1","Andromeda","A","A_ss4_1",1
"FLB08mA_ss4_2b","Andromeda","A","A_ss4_2",0
"FLB08mB_ss4_1","Andromeda","B","B_ss4_1",0
"FLB08mB_ss4_2a","Andromeda","B","B_ss4_2a",0
"FLB10mA_ss4_1","Andromeda","A","A_ss4_1",0
"FLB10mA_ss4_2a","Andromeda","A","A_ss4_2",1
"FLB10mA_ss4_2b","Andromeda","A","A_ss4_2",1
"FLB10mA_ss4_3a","Andromeda","A","A_ss4_3",0
"FLB10mA_ss4_3b","Andromeda","A","A_ss4_3",0
"FLB10mB_ss4_1","Andromeda","B","B_ss4_1",1
"FLB10mB_ss4_2a","Andromeda","B","B_ss4_2",1
"FLB10mB_ss4_2b","Andromeda","B","B_ss4_2",0
"FLB10mB_ss4_3a","Andromeda","B","B_ss4_3",0
"FLB10mB_ss4_3b","Andromeda","B","B_ss4_3",0
"FLB10mSdA_ss4_1","Andromeda","dA","dA_ss4_1",0
"FLB10mSdA_ss4_2a","Andromeda","dA","dA_ss4_2",0
"FLB10mSdA_ss4_2b","Andromeda","dA","dA_ss4_2",0
"FLB12mA_ss4_1","Andromeda","A","A_ss4_1",0
"FLB13mNB_ss4_1","Andromeda","B","B_ss4_1",0
"FLB16mNdA_ss4_1","Andromeda","dA","dA_ss4_1",0
"FLB16mNdA_ss4_2a","Andromeda","dA","dA_ss4_2",0
"FLB16mNdA_ss4_2b","Andromeda","dA","dA_ss4_2",0
"FLB16mNdB_ss4_1","Andromeda","dB","dB_ss4_1",0
"FLB16mNdB_ss4_2","Andromeda","dB","dB_ss4_2",0
"FLB16mNuA_ss4_1","Andromeda","uA","uA_ss4_1",1
"FLB16mNuA_ss4_2","Andromeda","uA","uA_ss4_2",0
"FLB16mNuA_ss4_3","Andromeda","uA","uA_ss4_3",0
"FLB16mNuA_ss4_4","Andromeda","uA","uA_ss4_4",0
"FLB34mA_ss4_1","Andromeda","A","A_ss4_1",0
"FLB38mA_ss4_1","Andromeda","A","A_ss4_1",1
"FLB38mA_ss4_2a","Andromeda","A","A_ss4_2",1
"FLB38mA_ss4_2b","Andromeda","A","A_ss4_2",0
"FLB38mB_ss4_1","Andromeda","B","B_ss4_1",1
"FLB45mA_ss4_1","Andromeda","A","A_ss4_1",0
"FLB45mA_ss4_2","Andromeda","A","A_ss4_2",0
"FLB45mB_ss4_1","Andromeda","B","B_ss4_1",0
"FLB45mB_ss4_2","Andromeda","B","B_ss4_2",0
"FLB57muA_ss4_1","Andromeda","uA","uA_ss4_1",0
