"library_id","genus","core_replicate","tech_replicate","n_reads"
"FLB10mB_ds3_1","f__RBG-13-42-11","B","B_ds3_1",80
"FLB10mSdA_ds3_1","f__RBG-13-42-11","dA","dA_ds3_1",445
"FLB10mSdB_ds3_1","f__RBG-13-42-11","dB","dB_ds3_1",304
"FLB12mA_ds3_1","f__RBG-13-42-11","A","A_ds3_1",241
"FLB12mB_ds3_1","f__RBG-13-42-11","B","B_ds3_1",259
"FLB13mNA_ds3_1","f__RBG-13-42-11","A","A_ds3_1",212
"FLB13mNB_ds3_1","f__RBG-13-42-11","B","B_ds3_1",253
"FLB13mSA_ds2_1","f__RBG-13-42-11","A","A_ds2_1",9
"FLB16mNdA_ds2_1","f__RBG-13-42-11","dA","dA_ds2_1",88
"FLB16mNdA_ds3_1","f__RBG-13-42-11","dA","dA_ds3_1",472
"FLB16mNdB_ds3_1","f__RBG-13-42-11","dB","dB_ds3_1",846
"FLB16mNuA_ds2_1","f__RBG-13-42-11","uA","uA_ds2_1",135
"FLB16mNuA_ds3_1","f__RBG-13-42-11","uA","uA_ds3_1",476
"FLB16mNuB_ds3_1","f__RBG-13-42-11","uB","uB_ds3_1",355
"FLB18mB_ds3_1","f__RBG-13-42-11","B","B_ds3_1",314
"FLB38mA_ds2_1","f__RBG-13-42-11","A","A_ds2_1",881
"FLB38mA_ds3_1","f__RBG-13-42-11","A","A_ds3_1",2511
"FLB38mB_ds3_1","f__RBG-13-42-11","B","B_ds3_1",793
"FLB45mA_ds2_1","f__RBG-13-42-11","A","A_ds2_1",150
"FLB45mA_ds3_1","f__RBG-13-42-11","A","A_ds3_1",11582
"FLB45mB_ds3_1","f__RBG-13-42-11","B","B_ds3_1",4805
"FLB54mA_ds3_1","f__RBG-13-42-11","A","A_ds3_1",68
"FLB57mdA_ds2_1","f__RBG-13-42-11","dA","dA_ds2_1",166
"FLB57mdA_ds2_2","f__RBG-13-42-11","dA","dA_ds2_2",108
"FLB57mdA_ds3_1","f__RBG-13-42-11","dA","dA_ds3_1",437
"FLB57mdB_ds3_1","f__RBG-13-42-11","dB","dB_ds3_1",33
"FLB57muA_ds3_1","f__RBG-13-42-11","uA","uA_ds3_1",737
"FLB57muB_ds3_1","f__RBG-13-42-11","uB","uB_ds3_1",62
"FLB00mA_ds3_1","f__JAGOPY01","A","A_ds3_1",48
"FLB00mB_ds3_1","f__JAGOPY01","B","B_ds3_1",117
"FLB01mA_ds2_1","f__JAGOPY01","A","A_ds2_1",0
"FLB01mA_ds3_1","f__JAGOPY01","A","A_ds3_1",23
"FLB01mB_ds3_1","f__JAGOPY01","B","B_ds3_1",112
"FLB03mA_ds3_1","f__JAGOPY01","A","A_ds3_1",98
"FLB05mA_ds3_1","f__JAGOPY01","A","A_ds3_1",90
"FLB05mB_ds3_1","f__JAGOPY01","B","B_ds3_1",22
"FLB06mA_ds3_1","f__JAGOPY01","A","A_ds3_1",123
"FLB06mB_ds3_1","f__JAGOPY01","B","B_ds3_1",137
"FLB08mA_ds1_1","f__JAGOPY01","A","A_ds1_1",68
"FLB08mA_ds2_1","f__JAGOPY01","A","A_ds2_1",111
"FLB08mA_ds3_1","f__JAGOPY01","A","A_ds3_1",220
"FLB08mB_ds3_1","f__JAGOPY01","B","B_ds3_1",57
"FLB10mA_ds3_1","f__JAGOPY01","A","A_ds3_1",23
"FLB10mB_ds3_1","f__JAGOPY01","B","B_ds3_1",143
"FLB10mSdA_ds3_1","f__JAGOPY01","dA","dA_ds3_1",85
"FLB10mSdB_ds3_1","f__JAGOPY01","dB","dB_ds3_1",31
"FLB12mA_ds3_1","f__JAGOPY01","A","A_ds3_1",45
"FLB12mB_ds3_1","f__JAGOPY01","B","B_ds3_1",36
"FLB13mNA_ds3_1","f__JAGOPY01","A","A_ds3_1",124
"FLB13mNB_ds3_1","f__JAGOPY01","B","B_ds3_1",142
"FLB13mSA_ds2_1","f__JAGOPY01","A","A_ds2_1",2
"FLB16mNdA_ds2_1","f__JAGOPY01","dA","dA_ds2_1",32
"FLB16mNdA_ds3_1","f__JAGOPY01","dA","dA_ds3_1",246
"FLB16mNdB_ds3_1","f__JAGOPY01","dB","dB_ds3_1",1164
"FLB16mNuA_ds2_1","f__JAGOPY01","uA","uA_ds2_1",32
"FLB16mNuA_ds3_1","f__JAGOPY01","uA","uA_ds3_1",436
"FLB16mNuB_ds3_1","f__JAGOPY01","uB","uB_ds3_1",201
"FLB18mB_ds3_1","f__JAGOPY01","B","B_ds3_1",19
"FLB38mA_ds2_1","f__JAGOPY01","A","A_ds2_1",342
"FLB38mA_ds3_1","f__JAGOPY01","A","A_ds3_1",3586
"FLB38mB_ds3_1","f__JAGOPY01","B","B_ds3_1",202
"FLB45mA_ds2_1","f__JAGOPY01","A","A_ds2_1",79
"FLB45mA_ds3_1","f__JAGOPY01","A","A_ds3_1",6361
"FLB45mB_ds3_1","f__JAGOPY01","B","B_ds3_1",5122
"FLB54mA_ds3_1","f__JAGOPY01","A","A_ds3_1",13
"FLB57mdA_ds2_1","f__JAGOPY01","dA","dA_ds2_1",326
"FLB57mdA_ds2_2","f__JAGOPY01","dA","dA_ds2_2",334
"FLB57mdA_ds3_1","f__JAGOPY01","dA","dA_ds3_1",1049
"FLB57mdB_ds3_1","f__JAGOPY01","dB","dB_ds3_1",589
"FLB57muA_ds3_1","f__JAGOPY01","uA","uA_ds3_1",5266
"FLB57muB_ds3_1","f__JAGOPY01","uB","uB_ds3_1",113
